"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"US000","5","21311","17","0","2024","A","",17186,274360,31240564030,5851952072,94273583,2190,113867,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-76,-0.4,-6249,-2.2,765993943,2.5,-53344079,-0.9,-33464135,-26.2,102,4.9,5265,4.8
"US000","5","213111","18","0","2024","A","",2076,43696,5435914680,901342212,14103890,2392,124403,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-25,-1.2,-4046,-8.5,-151773190,-2.7,-74924586,-7.7,-9094115,-39.2,141,6.3,7364,6.3
"US000","5","213112","18","0","2024","A","",13958,217741,24399576915,4552322720,72628258,2155,112058,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-66,-0.5,-1940,-0.9,851197801,3.6,20386674,0.4,-24057317,-24.9,94,4.6,4865,4.5
"US000","5","213113","18","0","2024","A","",388,4889,507805434,89366239,1837510,1998,103872,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",20,5.4,-75,-1.5,65894482,14.9,-4131909,-4.4,-272820,-12.9,286,16.7,14849,16.7
"US000","5","213114","18","0","2024","A","",427,4808,590871163,228342844,4081496,2363,122900,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-2.3,-191,-3.8,9976951,1.7,2970023,1.3,-231154,-5.4,128,5.7,6700,5.8
"US000","5","213115","18","0","2024","A","",338,3226,306395838,80578057,1622429,1826,94972,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,1.5,4,0.1,-9302101,-2.9,2355719,3.0,191271,13.4,-58,-3.1,-2997,-3.1
"US000","5","22","14","0","2024","A","",24516,589039,79488296746,9839424065,110058597,2595,134946,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",943,4.0,13548,2.4,5553355326,7.5,431618707,4.6,5558210,5.3,124,5.0,6473,5.0
"US000","5","221","15","0","2024","A","",24516,589039,79488296746,9839424065,110058597,2595,134946,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",943,4.0,13548,2.4,5553355326,7.5,431618707,4.6,5558210,5.3,124,5.0,6473,5.0
"US000","5","2211","16","0","2024","A","",14383,411500,58138513910,7045681711,74150418,2717,141285,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",704,5.1,8724,2.2,4145497415,7.7,326232118,4.9,2703046,3.8,139,5.4,7233,5.4
"US000","5","22111","17","0","2024","A","",7047,155082,23129057530,2701025514,37317966,2868,149141,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",650,10.2,2655,1.7,1491693294,6.9,76295648,2.9,259687,0.7,138,5.1,7189,5.1
"US000","5","221111","18","0","2024","A","",676,7950,1161818863,143887852,1992773,2810,146144,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-20,-2.9,-100,-1.2,20570298,1.8,2519484,1.8,8632,0.4,84,3.1,4368,3.1
"US000","5","221112","18","0","2024","A","",1910,73802,10950213225,1263855923,13608094,2853,148373,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,0.8,-1249,-1.7,444137091,4.2,-20481623,-1.6,-1517670,-10.0,161,6.0,8388,6.0
"US000","5","221113","18","0","2024","A","",182,37071,6188295633,592692424,6628014,3210,166929,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,4.0,-467,-1.2,145397188,2.4,-3998146,-0.7,-387491,-5.5,114,3.7,5949,3.7
"US000","5","221114","18","0","2024","A","",2479,16585,2113680617,324907037,7755033,2451,127448,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",393,18.8,2267,15.8,438631930,26.2,50094425,18.2,852279,12.3,201,8.9,10461,8.9
"US000","5","221115","18","0","2024","A","",740,11502,1571268376,222922151,4318504,2627,136606,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",92,14.2,1797,18.5,362289242,30.0,35791983,19.1,1035028,31.5,231,9.6,12030,9.7
"US000","5","221116","18","0","2024","A","",65,1064,146704429,22669053,395211,2651,137859,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,6.6,-214,-16.7,-17463719,-10.6,-2414361,-9.6,-74029,-15.8,180,7.3,9385,7.3
"US000","5","221117","18","0","2024","A","",222,2369,269391717,48151953,823228,2187,113735,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,9.4,31,1.3,-3357492,-1.2,3664080,8.2,-39109,-4.5,-56,-2.5,-2912,-2.5
"US000","5","221118","18","0","2024","A","",774,4740,727684670,81939121,1797109,2953,153536,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",139,21.9,591,14.2,101488756,16.2,11119806,15.7,382047,27.0,50,1.7,2597,1.7
"US000","5","22112","17","0","2024","A","",7337,256417,35009456380,4344656197,36832452,2626,136533,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",55,0.8,6068,2.4,2653804121,8.2,249936470,6.1,2443359,7.1,141,5.7,7291,5.6
"US000","5","221121","18","0","2024","A","",883,28910,4220273873,488416244,4421893,2807,145981,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",40,4.7,2268,8.5,429237048,11.3,42154816,9.4,1116128,33.8,71,2.6,3683,2.6
"US000","5","221122","18","0","2024","A","",6454,227507,30789182507,3856239953,32410559,2603,135333,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,0.2,3800,1.7,2224567073,7.8,207781654,5.7,1327231,4.3,147,6.0,7646,6.0
"US000","5","2212","16","0","2024","A","",3327,116560,16489097537,1794351261,22926590,2720,141465,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",37,1.1,2400,2.1,957428974,6.2,47143992,2.7,1889103,9.0,104,4.0,5413,4.0
"US000","5","22121","17","0","2024","A","",3327,116560,16489097537,1794351261,22926590,2720,141465,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",37,1.1,2400,2.1,957428974,6.2,47143992,2.7,1889103,9.0,104,4.0,5413,4.0
"US000","5","221210","18","0","2024","A","",3327,116560,16489097537,1794351261,22926590,2720,141465,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",37,1.1,2400,2.1,957428974,6.2,47143992,2.7,1889103,9.0,104,4.0,5413,4.0
"US000","5","2213","16","0","2024","A","",6806,60980,4860685299,999391093,12981589,1533,79710,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",202,3.1,2424,4.1,450428937,10.2,58242597,6.2,966061,8.0,85,5.9,4393,5.8
"US000","5","22131","17","0","2024","A","",5891,52434,4179632326,847397344,10902369,1533,79712,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",179,3.1,2119,4.2,391634933,10.3,51801901,6.5,862480,8.6,85,5.9,4426,5.9
"US000","5","221310","18","0","2024","A","",5891,52434,4179632326,847397344,10902369,1533,79712,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",179,3.1,2119,4.2,391634933,10.3,51801901,6.5,862480,8.6,85,5.9,4426,5.9
"US000","5","22132","17","0","2024","A","",762,7101,527868119,122402918,1595834,1429,74334,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,2.3,306,4.5,47441887,9.9,4155394,3.5,45959,3.0,69,5.1,3626,5.1
"US000","5","221320","18","0","2024","A","",762,7101,527868119,122402918,1595834,1429,74334,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,2.3,306,4.5,47441887,9.9,4155394,3.5,45959,3.0,69,5.1,3626,5.1
"US000","5","22133","17","0","2024","A","",153,1445,153184854,29590831,483386,2039,106047,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,3.4,-2,-0.1,11352117,8.0,2285302,8.4,57622,13.5,153,8.1,8000,8.2
"US000","5","221330","18","0","2024","A","",153,1445,153184854,29590831,483386,2039,106047,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,3.4,-2,-0.1,11352117,8.0,2285302,8.4,57622,13.5,153,8.1,8000,8.2
"US000","5","23","14","0","2024","A","",941034,8131161,659118948170,163968484996,4440044674,1559,81061,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13523,1.5,180901,2.3,45592842960,7.4,6764391246,4.3,158283673,3.7,75,5.1,3890,5.0
"US000","5","236","15","0","2024","A","",292480,1838897,162479160427,36914155587,898007739,1699,88357,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2957,1.0,36850,2.0,10350140710,6.8,1341820609,3.8,28651921,3.3,76,4.7,3937,4.7
"US000","5","2361","16","0","2024","A","",228064,935265,71288422851,18485528737,358097082,1466,76223,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1628,0.7,8836,1.0,3598638034,5.3,557240981,3.1,13872652,4.0,61,4.3,3158,4.3
"US000","5","23611","17","0","2024","A","",228064,935265,71288422851,18485528737,358097082,1466,76223,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1628,0.7,8836,1.0,3598638034,5.3,557240981,3.1,13872652,4.0,61,4.3,3158,4.3
"US000","5","236115","18","0","2024","A","",90193,376189,30584791923,7795682853,137928444,1563,81302,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-809,-0.9,-4736,-1.2,817519340,2.7,100086066,1.3,3122565,2.3,60,4.0,3157,4.0
"US000","5","236116","18","0","2024","A","",5218,46054,4892982070,974141156,21903559,2043,106245,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",174,3.4,243,0.5,215366769,4.6,31612580,3.4,785772,3.7,79,4.0,4138,4.1
"US000","5","236117","18","0","2024","A","",5488,57923,7481186211,1140877576,18839395,2484,129157,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",148,2.8,4308,8.0,919042135,14.0,72192182,6.8,2276815,13.7,130,5.5,6763,5.5
"US000","5","236118","18","0","2024","A","",127166,455098,28329462647,8574827152,179425684,1197,62249,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2116,1.7,9021,2.0,1646709790,6.2,353350153,4.3,7687500,4.5,47,4.1,2433,4.1
"US000","5","2362","16","0","2024","A","",64416,903633,91190737576,18428626850,539910657,1941,100916,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1329,2.1,28014,3.2,6751502676,8.0,784579628,4.4,14779269,2.8,87,4.7,4482,4.6
"US000","5","23621","17","0","2024","A","",6989,162365,16149411436,3422655587,128487170,1913,99464,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",315,4.7,8155,5.3,1333255542,9.0,170438752,5.2,4794715,3.9,65,3.5,3386,3.5
"US000","5","236210","18","0","2024","A","",6989,162365,16149411436,3422655587,128487170,1913,99464,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",315,4.7,8155,5.3,1333255542,9.0,170438752,5.2,4794715,3.9,65,3.5,3386,3.5
"US000","5","23622","17","0","2024","A","",57427,741268,75041326140,15005971263,411423487,1947,101234,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1015,1.8,19860,2.8,5418247134,7.8,614140876,4.3,9984554,2.5,91,4.9,4724,4.9
"US000","5","236220","18","0","2024","A","",57427,741268,75041326140,15005971263,411423487,1947,101234,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1015,1.8,19860,2.8,5418247134,7.8,614140876,4.3,9984554,2.5,91,4.9,4724,4.9
"US000","5","237","15","0","2024","A","",58711,1143098,109006834608,24300417769,863452598,1834,95361,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1219,2.1,38060,3.4,8790956391,8.8,1167080936,5.0,28490193,3.4,90,5.2,4671,5.2
"US000","5","2371","16","0","2024","A","",30681,595473,56602990186,12732022595,392165346,1828,95055,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",807,2.7,15166,2.6,4230144343,8.1,576903698,4.7,9706719,2.5,92,5.3,4805,5.3
"US000","5","23711","17","0","2024","A","",12989,212278,18086413498,4088912459,118836173,1638,85202,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",101,0.8,8457,4.1,1622337560,9.9,211836260,5.5,4940282,4.3,85,5.5,4425,5.5
"US000","5","237110","18","0","2024","A","",12989,212278,18086413498,4088912459,118836173,1638,85202,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",101,0.8,8457,4.1,1622337560,9.9,211836260,5.5,4940282,4.3,85,5.5,4425,5.5
"US000","5","23712","17","0","2024","A","",4444,143707,14500662437,3369736624,129308366,1940,100904,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",38,0.9,6152,4.5,1345623611,10.2,241154110,7.7,-1858330,-1.4,101,5.5,5269,5.5
"US000","5","237120","18","0","2024","A","",4444,143707,14500662437,3369736624,129308366,1940,100904,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",38,0.9,6152,4.5,1345623611,10.2,241154110,7.7,-1858330,-1.4,101,5.5,5269,5.5
"US000","5","23713","17","0","2024","A","",13249,239488,24015914251,5273373512,144020807,1928,100280,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",669,5.3,557,0.2,1262183172,5.5,123913328,2.4,6624767,4.8,97,5.3,5048,5.3
"US000","5","237130","18","0","2024","A","",13249,239488,24015914251,5273373512,144020807,1928,100280,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",669,5.3,557,0.2,1262183172,5.5,123913328,2.4,6624767,4.8,97,5.3,5048,5.3
"US000","5","2372","16","0","2024","A","",5822,36705,4220353293,666897439,10355265,2211,114982,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-111,-1.9,-205,-0.6,32768548,0.8,19692199,3.0,325729,3.2,29,1.3,1528,1.3
"US000","5","23721","17","0","2024","A","",5822,36705,4220353293,666897439,10355265,2211,114982,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-111,-1.9,-205,-0.6,32768548,0.8,19692199,3.0,325729,3.2,29,1.3,1528,1.3
"US000","5","237210","18","0","2024","A","",5822,36705,4220353293,666897439,10355265,2211,114982,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-111,-1.9,-205,-0.6,32768548,0.8,19692199,3.0,325729,3.2,29,1.3,1528,1.3
"US000","5","2373","16","0","2024","A","",12241,374130,34831688853,8124348456,367010661,1790,93100,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",156,1.3,13907,3.9,3106703134,9.8,389008169,5.0,13418357,3.8,96,5.7,5030,5.7
"US000","5","23731","17","0","2024","A","",12241,374130,34831688853,8124348456,367010661,1790,93100,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",156,1.3,13907,3.9,3106703134,9.8,389008169,5.0,13418357,3.8,96,5.7,5030,5.7
"US000","5","237310","18","0","2024","A","",12241,374130,34831688853,8124348456,367010661,1790,93100,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",156,1.3,13907,3.9,3106703134,9.8,389008169,5.0,13418357,3.8,96,5.7,5030,5.7
"US000","5","2379","16","0","2024","A","",9966,136790,13351802276,2777149279,93921326,1877,97608,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",366,3.8,9192,7.2,1421340366,11.9,181476870,7.0,5039388,5.7,79,4.4,4108,4.4
"US000","5","23799","17","0","2024","A","",9966,136790,13351802276,2777149279,93921326,1877,97608,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",366,3.8,9192,7.2,1421340366,11.9,181476870,7.0,5039388,5.7,79,4.4,4108,4.4
"US000","5","237990","18","0","2024","A","",9966,136790,13351802276,2777149279,93921326,1877,97608,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",366,3.8,9192,7.2,1421340366,11.9,181476870,7.0,5039388,5.7,79,4.4,4108,4.4
"US000","5","238","15","0","2024","A","",589844,5149166,387632953135,102753911640,2678584337,1448,75281,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9347,1.6,105991,2.1,26451745859,7.3,4255489701,4.3,101141559,3.9,71,5.2,3663,5.1
"US000","5","2381","16","0","2024","A","",118352,986733,68391437611,19847442819,527652068,1333,69311,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2523,2.2,8155,0.8,3061926682,4.7,402796730,2.1,6639208,1.3,49,3.8,2551,3.8
"US000","5","23811","17","0","2024","A","",24793,255292,17876817984,5133067958,135706101,1347,70025,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",585,2.4,762,0.3,568645138,3.3,84072048,1.7,-900427,-0.7,39,3.0,2024,3.0
"US000","5","238111","18","0","2024","A","",18221,124692,7782655891,2589304329,64602399,1200,62415,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",503,2.8,2589,2.1,388572896,5.3,70432347,2.8,909826,1.4,35,3.0,1859,3.1
"US000","5","238112","18","0","2024","A","",6572,130600,10094162093,2543763629,71103702,1486,77291,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",81,1.2,-1826,-1.4,180072242,1.8,13639701,0.5,-1810253,-2.5,46,3.2,2426,3.2
"US000","5","23812","17","0","2024","A","",5659,87100,6975949168,1835118558,59848793,1540,80091,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",83,1.5,-2360,-2.6,105980245,1.5,-17882809,-1.0,-381,0.0,63,4.3,3298,4.3
"US000","5","238121","18","0","2024","A","",1540,14329,1006211561,277189482,7486776,1350,70223,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,1.7,-257,-1.8,11216643,1.1,-6521038,-2.3,-346552,-4.4,38,2.9,2005,2.9
"US000","5","238122","18","0","2024","A","",4119,72771,5969737607,1557929076,52362017,1578,82034,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",58,1.4,-2104,-2.8,94763602,1.6,-11361771,-0.7,346171,0.7,69,4.6,3570,4.5
"US000","5","23813","17","0","2024","A","",11764,84986,5008909331,1871384685,37267711,1133,58938,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-12,-0.1,99,0.1,155508970,3.2,15280722,0.8,1887295,5.3,33,3.0,1763,3.1
"US000","5","238131","18","0","2024","A","",10167,66637,3690795939,1468252253,27048220,1065,55387,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,0.0,468,0.7,123891046,3.5,27920107,1.9,1954256,7.8,28,2.7,1481,2.7
"US000","5","238132","18","0","2024","A","",1597,18350,1318113392,403132432,10219491,1381,71833,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-0.4,-368,-2.0,31617924,2.5,-12639385,-3.0,-66961,-0.7,59,4.5,3103,4.5
"US000","5","23814","17","0","2024","A","",19460,140823,8887502248,2888327996,96526261,1214,63111,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-436,-2.2,-1465,-1.0,243630814,2.8,13370670,0.5,-992087,-1.0,46,3.9,2362,3.9
"US000","5","238141","18","0","2024","A","",14753,71592,3989657490,1449559302,36532971,1072,55728,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-303,-2.0,-506,-0.7,134069584,3.5,18454781,1.3,517200,1.4,44,4.3,2251,4.2
"US000","5","238142","18","0","2024","A","",4707,69232,4897844758,1438768694,59993290,1360,70746,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-133,-2.7,-958,-1.4,109561230,2.3,-5084111,-0.4,-1509287,-2.5,48,3.7,2527,3.7
"US000","5","23815","17","0","2024","A","",7939,74344,5429175503,1400242526,36890580,1404,73027,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",184,2.4,890,1.2,236711117,4.6,33529796,2.5,699635,1.9,45,3.3,2337,3.3
"US000","5","238151","18","0","2024","A","",4681,28466,1778857193,509575383,10176652,1202,62490,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",167,3.7,1534,5.7,162709719,10.1,41215479,8.8,805573,8.6,48,4.2,2482,4.1
"US000","5","238152","18","0","2024","A","",3257,45878,3650318310,890667143,26713928,1530,79565,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,0.5,-644,-1.4,74001398,2.1,-7685683,-0.9,-105938,-0.4,52,3.5,2691,3.5
"US000","5","23816","17","0","2024","A","",31603,250591,17872824299,4729253254,117488135,1372,71323,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1754,5.9,10084,4.2,1487448805,9.1,265640833,6.0,6228960,5.6,62,4.7,3194,4.7
"US000","5","238161","18","0","2024","A","",25346,135222,8738303998,2585293914,51635803,1243,64622,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1625,6.9,7862,6.2,834265816,10.6,205687711,8.6,5091592,10.9,50,4.2,2561,4.1
"US000","5","238162","18","0","2024","A","",6257,115369,9134520301,2143959340,65852332,1523,79176,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",128,2.1,2222,2.0,653182989,7.7,59953122,2.9,1137368,1.8,81,5.6,4217,5.6
"US000","5","23817","17","0","2024","A","",8829,43044,2676874733,968736074,19870794,1196,62189,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",126,1.4,778,1.8,142729637,5.6,31148376,3.3,1111543,5.9,43,3.7,2231,3.7
"US000","5","238171","18","0","2024","A","",8242,37821,2263559146,844178093,16170893,1151,59849,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",114,1.4,630,1.7,127041838,5.9,23825876,2.9,548766,3.5,46,4.2,2402,4.2
"US000","5","238172","18","0","2024","A","",587,5223,413315587,124557981,3699901,1522,79132,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,2.1,149,2.9,15687799,3.9,7322500,6.2,562777,17.9,15,1.0,773,1.0
"US000","5","23819","17","0","2024","A","",8307,50552,3663384345,1021311768,24053693,1394,72468,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",241,3.0,-635,-1.2,121271956,3.4,-22362906,-2.1,-1395330,-5.5,63,4.7,3269,4.7
"US000","5","238191","18","0","2024","A","",4917,21881,1413391099,439739970,8762004,1242,64596,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",200,4.2,15,0.1,63506312,4.7,5329669,1.2,-65006,-0.7,55,4.6,2860,4.6
"US000","5","238192","18","0","2024","A","",3391,28671,2249993246,581571798,15291689,1509,78476,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",42,1.3,-651,-2.2,57765644,2.6,-27692575,-4.5,-1330324,-8.0,71,4.9,3711,5.0
"US000","5","2382","16","0","2024","A","",234599,2535659,206804875045,50245001779,1223452013,1568,81559,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4201,1.8,73926,3.0,17090469037,9.0,2725685181,5.7,67171121,5.8,86,5.8,4494,5.8
"US000","5","23821","17","0","2024","A","",99434,1089857,90557610019,21937173429,563682808,1598,83091,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1748,1.8,33873,3.2,8131263156,9.9,1247657221,6.0,35719618,6.8,97,6.5,5035,6.5
"US000","5","238211","18","0","2024","A","",60626,358786,24595168019,7252104361,133366818,1318,68551,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1309,2.2,635,0.2,1228557808,5.3,255104022,3.6,4069169,3.1,63,5.0,3309,5.1
"US000","5","238212","18","0","2024","A","",38808,731071,65962442000,14685069068,430315990,1735,90227,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",439,1.1,33238,4.8,6902705348,11.7,992553199,7.2,31650449,7.9,107,6.6,5594,6.6
"US000","5","23822","17","0","2024","A","",122538,1286628,100746849327,25089848291,575476714,1506,78303,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2125,1.8,34567,2.8,7695162742,8.3,1319402778,5.6,28282536,5.2,77,5.4,3984,5.4
"US000","5","238221","18","0","2024","A","",92995,672537,44970588268,12809635307,223748836,1286,66867,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1936,2.1,12619,1.9,2714309357,6.4,603362307,4.9,13863506,6.6,55,4.5,2834,4.4
"US000","5","238222","18","0","2024","A","",29543,614091,55776261059,12280212984,351727878,1747,90827,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",189,0.6,21948,3.7,4980853385,9.8,716040471,6.2,14419030,4.3,97,5.9,5045,5.9
"US000","5","23829","17","0","2024","A","",12628,159175,15500415699,3217980059,84292491,1873,97380,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",328,2.7,5487,3.6,1264043139,8.9,158625182,5.2,3168967,3.9,92,5.2,4748,5.1
"US000","5","238291","18","0","2024","A","",3208,16029,1085472726,304731231,6679063,1302,67720,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",138,4.5,-476,-2.9,30435285,2.9,-14965929,-4.7,294545,4.6,73,5.9,3797,5.9
"US000","5","238292","18","0","2024","A","",9419,143146,14414942973,2913248828,77613428,1937,100701,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",189,2.0,5963,4.3,1233607854,9.4,173591111,6.3,2874422,3.8,89,4.8,4615,4.8
"US000","5","2383","16","0","2024","A","",138045,836587,54929496326,16600809683,424901068,1263,65659,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",30,0.0,897,0.1,2530451503,4.8,254146541,1.6,5052941,1.2,57,4.7,2957,4.7
"US000","5","23831","17","0","2024","A","",22207,248947,17988583635,5235222036,151356968,1390,72259,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",98,0.4,1778,0.7,1108038850,6.6,81379120,1.6,939036,0.6,77,5.9,3964,5.8
"US000","5","238311","18","0","2024","A","",16078,119403,7254796426,2464529730,47299078,1168,60759,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",140,0.9,1509,1.3,342237682,5.0,57620500,2.4,1653351,3.6,40,3.5,2125,3.6
"US000","5","238312","18","0","2024","A","",6130,129545,10733787209,2770692306,104057890,1593,82858,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-41,-0.7,270,0.2,765801168,7.7,23758620,0.9,-714315,-0.7,110,7.4,5751,7.5
"US000","5","23832","17","0","2024","A","",42178,205002,11909306383,3995208159,102498891,1117,58094,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-50,-0.1,970,0.5,557292458,4.9,87126025,2.2,1108263,1.1,47,4.4,2456,4.4
"US000","5","238321","18","0","2024","A","",35491,129193,6507507184,2515784745,49804538,969,50370,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-43,-0.1,728,0.6,273872002,4.4,59575690,2.4,1227218,2.5,36,3.9,1846,3.8
"US000","5","238322","18","0","2024","A","",6687,75809,5401799199,1479423414,52694353,1370,71255,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-0.1,242,0.3,283420456,5.5,27550335,1.9,-118955,-0.2,67,5.1,3522,5.2
"US000","5","23833","17","0","2024","A","",19539,80761,5338396513,1545980629,36311588,1271,66101,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",43,0.2,-491,-0.6,174840573,3.4,14226554,0.9,719450,2.0,49,4.0,2551,4.0
